title	summary	score	published	tickers	open	close	percent	sentiment	fin	fin2
"Siemens не выполняет ремонт двигателей для ""Северного потока"" - топ-менеджер ""Газпрома"""	"МОСКВА, 27 июл - РИА Новости/Прайм. Siemens не выполняет работы по ремонту неисправных двигателей для ""Северного потока"", сообщил зампред правления ""Газпрома"" Виталий Маркелов.
""Еще один вопрос связан с неисправными двигателями, которые находятся на компрессорной станции в состоянии вынужденного простоя из-за аварийных отказов. Компания Siemens не выполняет работ по устранению данных проблем"", - сказал он в эфире телеканала ""Россия 24"".
""Газпром"" 25 июля сообщил, что останавливает на компрессорной станции (КС) ""Портовая"" - критически важном объекте для ""Северного потока"" - эксплуатацию еще одного газотурбинного двигателя Siemens. Это связано с необходимостью отправить его на регламентный ремонт (в соответствии с предписанием Ростехнадзора и с учетом технического состояния двигателя). Теперь суточная производительность ""Портовой"" не превышает 33 миллиона кубометров в сутки.

Компания снизила поставки по магистрали с середины июня - сначала примерно до 60% от проектной мощности (не более 100 миллионов кубометров), а затем - до примерно 40% (не более 67 миллионов кубометров). Тогда ""Газпром"" объяснил это задержками в возврате газоперекачивающих агрегатов (ГПА) для магистрали из ремонта с канадского завода (Канада наложила на компанию санкции), выработкой у ГПА межремонтного ресурса и техническими неисправностями двигателей.
"	-0.7142857142857142	2022-07-27	GAZP	194.5	196.49	1.0231362467866372	[-0.71428571]	-6.8035085134805575	-6.803508520679606
Shell сообщила об утрате контроля над СП с «Газпромом» «Салым Петролеум»	Англо-голландская Shell отстранилась от управления СП с «Газпром нефтью» — «Салым петролеум девелопмент» и обнулила стоимость актива, следует из отчета компании.	-0.5294117647058822	2022-07-28	GAZP	198	196.25	-0.8838383838383838	[-0.52941176]	-4.4113707276766005	-4.411370726320989
Shell слила российское топливо // Компания продала ЛУКОЙЛу свои заправки в стране	Shell, осудившая еще в марте действия России на Украине, продала ЛУКОЙЛу свой розничный бизнес из 411 АЗС в стране и завод смазочных материалов. Это первый крупный актив в РФ, от которого Shell удалось избавиться в рамках поэтапного выхода. По оценке аналитиков, благодаря сделке доля заправок ЛУКОЙЛа в ряде крупных регионов может превысить 30%. По мнению собеседников “Ъ”, сделка прошла с дисконтом к рыночной цене и не содержит условий обратного выкупа активов.	-0.1333333333333333	2022-05-12	LKOH	4550	4362.5	-4.1208791208791204	[-0.13333334]	0.713603255848845	0.7136032317362431
Shell оценила расходы от продажи АЗС и завода ЛУКОЙЛу	Чистые расходы компании Shell от продажи сети АЗС и завода смазочных материалов в Торжке компании ЛУКОЙЛ составили $83 млн, сообщается в квартальном отчете британско-нидерландской компании.	-0.125	2022-07-28	LKOH	3870	3831	-1.0077519379844961	[-0.10510353]	0.8214306787695533	1.0788769151421598
Shell отошла от управления СП с «Газпром нефтью» «Салым петролеум»	Англо-голландская Shell отстранилась от управления СП с «Газпром нефтью» — «Салым Петролеум Девелопмент» — и обнулила стоимость актива, следует из отчета компании.	-0.28	2022-07-28	GAZP	198	196.25	-0.8838383838383838	[-0.28]	-1.1841593875556282	-1.1841594120878542
Shell начала выводить сотрудников из совместных проектов с «Газпромом»	Shell объявила о решении продать доли в совместных предприятиях с «Газпромом» в конце февраля. На минувшей неделе компания приступила к поэтапному выводу сотрудников из проектов	-0.5555555555555556	2022-04-20	GAZP	221.43	215.63	-2.6193379397552325	[-0.55555555]	-4.749652838800395	-4.749652823135703
Reuters узнал, что «Газпром» объявил форс-мажор по ряду поставок в Европу	«Газпром» объявил о форс-мажорных обстоятельствах в отношении поставок газа в Европу как минимум одному крупному потребителю, со ссылкой на письмо компании сообщил Reuters.	-0.4482758620689655	2022-07-18	GAZP	189	185.52	-1.841269841269836	[-0.44827586]	-3.3615296931544894	-3.3615296974689493
Reuters узнал об ответе главы Twitter на вопрос о будущем при Маске	Параг Агравал сообщил, что пока неизвестно, в каком направлении будет двигаться компания после того, как будет закрыта сделка с Маском. Он также заверил сотрудников, что увольнения не планируются	0.2195121951219512	2022-04-26	TWTR	12.20	12.02	-1.4754098360655716	[-0.15052602]	5.279174138540313	0.4911420603855141
Raytheon и Lockheed Martin заявили о проблемах с работниками и запчастями	Два ведущих оборонных подрядчика США — компании Raytheon и Lockheed Martin — сообщили о проблемах с продажами из-за недостатка запчастей и рабочей силы, пишет Financial Times.	-0.6190476190476191	2022-07-27	LMT	400	396	-1.0	[0.01238478]	-5.57119510867246	2.599092240743072
RWE подтвердила письмо от «Газпрома» о форс-мажоре	Немецкая компания RWE получила от «Газпрома» письмо о форс-мажоре, сообщили РБК в ее пресс-службе.	-0.0714285714285714	2022-07-19	GAZP	186	190	2.1505376344086025	[-0.07142857]	1.5146069689741095	1.514606950925393
QIWI сообщила о приостановке пополнения балансов App Store и iTunes	Пополнить баланс App Store и iTunes с «QIWI Кошелька» нельзя из-за решения поставщика услуги. Речь идет не об Apple, о дистрибьюторе кодов для пополнения сервисов в России	-0.4545454545454546	2022-05-06	QIWI	318	319	0.3144654088050315	[0.03313719]	-3.4426537730948352	2.8676137162596977
Polymetal предупредил об увеличении запаса слитков серебра на складах	Крупнейший в России производитель серебра Polymetal предупредил об увеличении числа серебряных слитков на своих складах. Компания не может их поставлять на основной рынок — в Европу — из-за западных санкций	0.5789473684210527	2022-06-23	POLY	456.5	461.1	1.0076670317634222	[0.57894737]	9.930010351808363	9.930010372193191
Polymetal переделает золоторудный проект под оборудование из Китая	Polymetal отложил строительство производства на крупном золоторудном проекте Ведуга в Красноярском крае на год-полтора, чтобы перепроектировать его под оборудование из Китая и России. Компания планировал вложить в него $447 млн	0.46341463414634143	2022-04-25	POLY	700	734	4.857142857142857	[0.46341464]	8.435098711829347	8.435098723591512
Polymetal казахстанской пробы // Компания может продать российские активы	Polymetal первым из крупных российских промышленных холдингов рассматривает вариант разделения бизнеса из-за санкций. Компания, зарегистрированная на острове Джерси, может продать российские активы и сосредоточиться на развитии казахстанского бизнеса, на который сейчас приходится треть выручки. Такая сделка позволит Polymetal сохранить доступ к иностранным рынкам капитала. Российские активы, вероятно, отойдут крупнейшему акционеру холдинга, группе ИСТ.	-0.29411764705882354	2022-07-19	POLY	326.1	289.2	-11.315547378104887	[-0.29411765]	-1.3668317275624746	-1.3668317171547546
Polymetal допустил продажу российских активов	Главной целью возможной сделки в Polymetal назвали «восстановление акционерной стоимости компании за счет переоценки рынком активов в Казахстане до справедливой стоимости и снижения рисков текущей деятельности»	-0.22222222222222227	2022-07-19	POLY	326.1	299.2	-8.249003373198416	[-0.22222222]	-0.4365559219720474	-0.4365558832419718
Politico узнала о предложении ЕС отключить МКБ и Россельхозбанк от SWIFT	МКБ и Россельхозбанку грозит отключение от SWIFT, под новые санкции ЕС также может попасть Сбербанк, узнала Politico. В марте Евросоюз отключил от международной системы семь российских банков	-0.6190476190476191	2022-05-04	CBOM	5.583	5.47	-2.0240014329213762	[-0.61904762]	-5.57119510867246	-5.571195108356378
Philip Morris купит производителя зажигалок Cricket за $16 млрд	Члены правления Swedish Match одобрили сделку, она может быть заключена до 30 сентября. Philip Morris выкупит акции компании по цене, почти на 40% превышающей рыночную	0.5	2022-05-11	PM	99.6	102.7	3.112449799196796	[0.22812635]	8.908487397822704	5.390635189229577
Pfizer и Sanofi отказались поставлять вакцины России по старым ценам	Госзаказчики не смогли закупить препарат от пневмококка и комбинированную вакцину: зарубежные компании и их российские партнеры отказались от аукционов. Поставки стали невыгодны из-за валютных колебаний и подорожания логистики	-0.7142857142857142	2022-05-23	PFE	51.8	53.2	2.702702702702714	[-0.71428571]	-6.8035085134805575	-6.803508506446723
PGNiG сообщила о решении «Газпрома» остановить поставки газа Польше	Польская энергетическая компания PGNiG получила письмо от «Газпрома», в котором говорится о полной приостановке поставок по Ямальскому контракту.	-0.31034482758620685	2022-04-26	GAZP	207.97	200.54	-3.5726306678847943	[-0.13227779]	-1.5767999344668961	0.7272612058506116
OMV открыла рублевый счет в Газпромбанке и продолжила оплату газа в евро	В компании подчеркнули, что новая процедура оплаты российского газа не нарушает санкции. Прежде в OMV отрицали планы открыть рублевый счет	0.588235294117647	2022-05-20	GAZP	268.46	278	3.553602026372652	[0.5882353]	10.050189522865498	10.050189538434061
Nokia уйдет из России	Nokia уходит с российского рынка, заявил Reuters глава компании Пекка Лундмарк.	-0.5135135135135136	2022-04-12	NOK	5.32	5.25	-1.3157894736842157	[-0.63361014]	-4.2056586330742975	-5.759623819689211
New York Post узнала о планах Маска вложить $10–15 млрд в покупку Twitter	По данным издания, Маск пока не смог найти партнеров для финансирования заявки на покупку Twitter, поскольку некоторые потенциальные инвесторы сомневаются из-за «непредсказуемого поведения» предпринимателя	0.6799999999999999	2022-04-20	TWTR	48.92	49	0.1635322976287782	[0.75891892]	11.237559732910007	12.258714561023208
New York Post узнала о планах Маска вложить $10-15 млрд в покупку Twitter	Американский бизнесмен Илон Маск готов инвестировать $10-15 млрд собственных средств на финансорование заявки стоимостью в $43 млрд по приобретению Twitter.	0.8378378378378379	2022-04-20	TWTR	48.92	49	0.1635322976287782	[0.75891892]	13.279869408121705	12.258714561023208
New York Post узнала о желании Маска найти партнеров для покупки Twitter	По словам источников издания, из-за принятых советом директоров Twitter мер по защите от поглощения, Маск начал поиск потенциальных партнеров для совместного приобретения соцсети	0.6000000000000001	2022-04-16	TWTR	45	48	6.666666666666667	[0.6]	10.202416472871207	10.202416490823694
Netflix сообщил о потере подписчиков из-за ситуации вокруг Украины	Стриминговый сервис Netflix потерял 200 тыс. подписчиков из-за инфляции и конкуренции на рынке. Еще 700 тыс. подписчиков сервис потерял из-за решения уйти из российского рынка	-0.6744186046511629	2022-04-20	NFLX	215	190	-11.627906976744185	[-0.67441861]	-6.287656390537635	-6.287656407990908
Netflix снимет спин-офф «Очень странных дел» и новую «Тетрадь смерти»	Американский стриминг-сервис Netflix объявил, что работает над спин-оффом сериала «Очень странные дела» (Stranger Things).	0.27777777777777773	2022-07-07	NFLX	187	189	1.06951871657754	[0.27777778]	6.03308945327047	6.033089460537161
Netflix потерял вдвое меньше платных подписчиков, чем прогнозировал	Вопреки прогнозу в 2 млн пользователей сервис отчитался о потере 970 тыс. абонентов. Наибольший отток — 1,3 млн — зафиксирован в США и Канаде из-за подорожания подписки	-0.17073170731707316	2022-07-20	NFLX	515	517	0.3883495145631068	[-0.1707317]	0.22969482127786023	0.2296948571223867
Netflix перестал открываться в России без VPN	Сайт стриминг-сервиса в России открывается только с помощью VPN, однако пользователи в других странах также сообщают о проблемах с доступом. В начале марта Netflix приостановил деятельность в России	-0.631578947368421	2022-05-27	NFLX	502	494	-1.593625498007968	[-0.63157895]	-5.733341609305104	-5.733341598417815
Netflix объявил кастинг на реалити-шоу «Игра в кальмара»	Участниками шоу станут 456 человек. Они будут соревноваться за $4,56 млн, это самый большой единовременный денежный приз в истории реалити	0.6071428571428572	2022-06-15	NFLX	175	180	2.857142857142857	[0.60714286]	10.294839978231815	10.294839969586638
Netflix введет дешевый тариф с рекламой из-за падения числа подписчиков	Netflix добавит более дешевый тариф для своего стримингового сервиса с рекламными вставками из-за падения числа платных подписчиков.	0.35000000000000003	2022-04-20	NFLX	215	210	-2.3255813953488373	[0.35]	6.967593785249947	6.967593800280501
Netflix анонсировал второй сезон «Игры в кальмара»	Компания Netflix анонсировала выход второго сезона южнокорейского сериала в жанре выживания «Игра в кальмара», выпустив 10-секундный ролик.	0.8518518518518519	2022-06-13	NFLX	175	190	8.571428571428571	[0.85185185]	13.461200810030402	13.461200807898596
NYT узнала о плане Маска увеличить доход Twitter в пять раз	Twitter за шесть лет к 2028 году нарастит свой годовой доход до $26,4 млрд, тогда как в прошлом году социальная сеть заработала $5 млрд, говорится в презентации бизнесмена Илона Маска для инвесторов, сообщила The New York Times.	0.4090909090909091	2022-05-07	TWTR	44	41	-6.8181818181818175	[0.28784692]	7.7321882386877	6.1633769982076
NYT узнала о переносе Apple выпуска VR-гарнитуры по техническим причинам	Apple с 2016 года активно работает над устройствами для дополненной реальности. Ранее выпустить VR-гарнитуру компании мешала недостаточная вычислительная мощность устройства, представить ее в этом году не даст проблема с батареей	-0.1578947368421053	2022-06-06	AAPL	148.55	146.53	-1.3598115112756715	[-0.15789474]	0.39579611460886044	0.3957961043626739
Moody's сообщило о дефолте России по евробондам	Россия допустила дефолт по внешним долговым обязательствам по мнению Moody's.	-0.5454545454545454	2022-06-27	MCO	278	270	-2.877697841726619	[-0.54545454]	-4.6189529322298375	-4.618952912478527
Moody's сообщило о дефолте Белоруссий по внешнему долгу	Минфин произвел купонные выплаты на $22,9 млн по еврооблигациям в белорусских рублях, что в международном рейтинговом агентстве расценили как неуплату долга	-0.411764705882353	2022-07-15	MCO	282	281	-0.3546099290780142	[-0.53104575]	-2.8891012276195394	-4.432513340113858
Moody's сообщило о дефолте Белоруссии по внешнему долгу	Минфин произвел купонные выплаты на $22,9 млн по еврооблигациям в белорусских рублях, что в международном рейтинговом агентстве расценили как неуплату долга	-0.8888888888888888	2022-07-15	MCO	282	273	-3.1914893617021276	[-0.76960784]	-9.06274975562874	-7.519337609281986
Moody's предрек России дефолт при невыплате долларов инвесторам к 4 мая	Агентство отметило, что выплата купонного дохода в рублях, которую Минфин провел 4 апреля, противоречит условиям контрактов. Moody's расценит ее как дефолт, если к концу льготного периода инвесторам не поступят выплаты в долларах	-0.7037037037037037	2022-04-15	MCO	325	323	-0.6153846153846154	[-0.70370371]	-6.6665848018352145	-6.666584827098435
Moody's оценило последствия гипотетического конфликта России и НАТО	Агентство Moody's рассмотрело гипотетический сценарий конфликта между Россией и НАТО. Военная эскалация маловероятна, пишут эксперты, в том числе из-за суровых гуманитарных, политических и экономических последствий	-0.3333333333333333	2022-03-28	MCO	340	342	0.5882352941176471	[-0.33333333]	-1.8742548942481632	-1.8742548957639347
Moody's оценило возможности криптовалют для России в условиях санкций	Криптовалюты в условиях санкций неэффективны для России из-за ограниченного рынка и применения на биржах механизмов по отслеживанию платежей, считают в Moody's. Разрешить криптоактивы для внешней торговли просил российский бизнес	0.05882352941176472	2022-05-06	MCO	300	292	-2.666666666666667	[0.05882353]	3.1999767726087147	3.1999767610815875
Moody's отозвало рейтинги России и ее регионов	Ранее об отзыве суверенного рейтинга России сообщило агентство Fitch, объяснив это санкциями Европейского союза	-0.5151515151515151	2022-03-31	MCO	340	335	-1.4705882352941175	[-0.44343435]	-4.22685321251817	-3.2988839020948744
Moody's отозвал рейтинги России и ее регионов	Ранее об отзыве суверенного рейтинга России сообщило агентство Fitch, объяснив это санкциями Европейского союза	-0.30000000000000004	2022-03-31	MCO	340	337	-0.8823529411764706	[-0.37171717]	-1.4429452025653284	-2.3709144982536747
Moody's назвало семь рисков для экономик G20	Всего эксперты агентства насчитали семь главных рисков, которые угрожают развитию экономик стран «Большой двадцатки», однако украинский кризис по своим последствиям и угрозам они поместили на первое место	-0.19999999999999996	2022-05-26	MCO	300	290	-3.3333333333333335	[-0.2]	-0.14901612751682336	-0.1490161303792985
Mastercard потеряла $26 млн во 2 квартале от приостановки деятельности в России	"МОСКВА, 28 июл - РИА Новости/Прайм. Международная платежная система Mastercard оценила потери во втором квартале в связи с приостановкой деятельности в России в 26 миллионов долларов, сообщила компания в финансовой отчетности.
""Убыток до налогообложения во втором квартале 2022 года в 26 миллионов долларов США был напрямую связан с введенными санкциями и приостановкой нашей деятельности в РФ"", - сообщила компания.
Общие потери составили 33 миллиона долларов, в основном за счет дополнительных расходов на сотрудников, что частично скомпенсировала прибыль в 6 миллионов долларов, уточняет компания.
В апреле компания отчиталась, что в связи с введенными санкциями и приостановкой деловых операций в России квартальный убыток от деятельности в РФ составил 4 миллиона долларов.
Masterсard Inc. - оператор одной из крупнейших платежных систем в мире. Международные системы Visa и Mastercard в начале марта сообщили, что приостанавливают операции в России.
*Сообщение носит информационный характер, не является индивидуальной инвестиционной рекомендацией или предложением приобрести упомянутые ценные бумаги. Приобретение иностранных ценных бумаг связано с дополнительными рисками"	-0.8620689655172413	2022-07-28	MA	352.17	340.59	-3.288184683533532	[-0.86206897]	-8.715718969217264	-8.715718973319994
Lloyd's List узнал о продаже «Совкомфлотом» трети судов из-за санкций	Издание утверждает, что один из мировых лидеров в морских перевозках энергоносителей продает танкеры, чтобы погасить имеющиеся западные кредиты	-0.631578947368421	2022-05-05	FLOT	44.03	42.7	-3.0206677265500756	[-0.22985044]	-5.733341609305104	-0.5352596841415229
Kraft Heinz продает свой бизнес по производству детского питания в России - газета	"МОСКВА, 29 июл - РИА Новости. Американская компания Kraft Heinz продает свой бизнес по производству детского питания в России, пишет в пятницу газета Коммерсант со ссылкой на источники в инвесткругах и крупных производителях продуктов.
""По информации ""Ъ"", компания выставила на продажу свой бизнес по выпуску детского питания, включающий два завода мощностью 30 тысяч тонн продукции в год и локальные бренды, стоимость которого оценивается в 3 миллиарда рублей"", - говорится в материале газеты.
Газета уточняет, что на продажу, согласно ее данным, выставлены предприятия ""Хайнц-Георгиевск"" в Ставропольском крае, Ивановский комбинат детского питания и бренды ""Умница"" и ""Сами с усами"".
Kraft Heinz также владеет предприятием ""Петропродукт-Отрадное"" в Ленинградской области, этот бизнес концерн не продает, добавляет газета со ссылкой на источники в отрасли. Среди потенциальных покупателей источники издания называют ""family offices, также продажа обсуждалась с ГК ""Черноголовка"".
""По словам одного из собеседников ""Ъ"", Kraft Heinz оценивает российский бизнес детского питания в 2,5-3 миллиарда рублей. Управляющий директор управления инвестиционного бизнеса Россельхозбанка Илья Шумов отмечает, что это примерно соответствует балансовой стоимости собственного капитала ООО ""Хайнц-Георгиевск"" и ООО ""Ивановский комбинат детского питания"""", - добавляется в материале.
"	-0.2272727272727273	2022-07-29	KHC	36.82	36.61	-0.5703422053231962	[-0.22727273]	-0.501905875257326	-0.5019058932504539
Kraft Heinz откашивает от России // Компания продает бизнес по производству детского питания	Из-за кризиса, возникшего из-за военных действий РФ на Украине, американский производитель питания Kraft Heinz намерен сократить свое присутствие на российском рынке. По информации “Ъ”, компания выставила на продажу свой бизнес по выпуску детского питания, включающий два завода мощностью 30 тыс. тонн продукции в год и локальные бренды, стоимость которого оценивается в 3 млрд руб. Рынок детского питания пострадал в разгар пандемии, но интерес к активам должен быть высоким.	-0.48148148148148145	2022-07-29	KHC	36.82	36.61	-0.5703422053231962	[-0.48148147]	-3.791186857282983	-3.7911867196954443
Johnson & Johnson приостановит поставки средств личной гигиены в Россию	Американская компания Johnson & Johnson решила приостановить поставки средств личной гигиены в Россию.	-0.42105263157894735	2022-03-29	JNJ	179.35	177	-1.3102871480345661	[-0.16245394]	-3.0092803986766743	0.33680320589991153
JPMorgan предупредил об «опасной близости» экономики США к рецессии	Аналитики JPMorgan Chase & Co. ухудшили прогноз по росту экономики США, сообщает Bloomberg.	-0.31034482758620685	2022-07-02	JPM	114.19	112	-1.9178562045713266	[-0.31034483]	-1.5767999344668961	-1.576799944594125
IBM объявила о прекращении работы в России	Материал дополняется.	-0.5151515151515151	2022-06-07	IBM	142.72	139	-2.6065022421524655	[-0.51515152]	-4.22685321251817	-4.226853249626652
Handelsblatt узнал об угрозе национализации дочки «Газпрома» в ФРГ	Минэкономики Германии прорабатывает сценарии на случай прекращения поставок энергоносителей из России.	-0.375	2022-04-01	GAZP	245.9	252.9	2.8466856445709636	[-0.375]	-2.413392008851706	-2.4133920008926903
Halliburton свернет ряд контрактов в России к середине мая	Американская нефтесервисная корпорация Halliburton из-за американских и европейских санкций свернет ряд контрактов в России к 15 мая, сообщает Bloomberg со ссылкой на заявление компании.	-0.853658536585366	2022-04-23	HAL	36.8	33.98	-7.663043478260871	[-0.85365854]	-8.606893983931435	-8.606894013229773
Forbes узнал, что VK и «Сбер» обсуждают раздел активов СП для продажи	Активы «О2О» не вписываются в стратегию развития VK, которая фокусируется на соцсетях и мессенджерах, сообщил источник Forbes. Компании может достаться Delivery Club, который затем могут обменять на «Новости» и «Дзен»	0.2432432432432432	2022-07-07	VKCO	3.6	3.64	1.111111111111112	[0.24324324]	5.586237069995462	5.586237032560442
Forbes узнал о планах VK заменить Booking и Airbnb	VK рассматривает покупку краснодарского сервиса Tvil.ru и ульяновского сервиса «Суточно.ру» и планирует выйти на российский рынок онлайн-бронирования жилья, пишет издание	0.4666666666666666	2022-07-04	BKNG	1744.62	1767.9	1.3343880042645506	[0.46666667]	8.477177706139868	8.477177703127357
Forbes назвал претендентов на покупку «Кухни на районе» у VK и «Сбера»	В числе потенциальных покупателей «Кухни на районе» — петербургские сервисы «2 Берега» и «Dostaевский». В конце марта источники РБК сообщали, что VK и «Сбер» рассматривают продажу сервиса в том числе «Яндексу»	0.641025641025641	2022-04-20	VKCO	3.6	3.72	3.333333333333336	[0.64102564]	10.733259170327003	10.73325919527414
FT узнала об интересе Экспобанка и «РЕСО-Гарантии» к активам Citigroup	Ранее американская компания заявляла об ускорении темпов выхода с росийского рынка. При этом, отмечает Financial Times, Citi все же может сохранить лицензию на работу в России и присуствие в стране в каком-либо виде	0.5897435897435896	2022-07-01	C	45.36	47	3.61552028218695	[0.58974359]	10.069705798507258	10.069705769071632
FT узнала о планах ЕС предъявить Apple новое антимонопольное обвинение	На следующей неделе Евросоюз предъявит Apple обвинение в нарушении антимонопольного законодательства, сообщает Financial Times со ссылкой на четыре источника.	-0.4285714285714286	2022-04-29	AAPL	166.15	159.45	-4.03250075233224	[0.16347499]	-3.1065682990562626	4.554092476851022
Eni начала процедуру открытия счетов в Газпромбанке	При этом итальянская компания отказалась по просьбе «Газпром экспорта» внести поправки в действующие контракты между сторонами	0.4615384615384615	2022-05-17	GAZP	246.01	258.8	5.198975651396293	[-0.0346804]	8.410822368957893	1.990102262903121
Enel продаст долю в российской «дочке» ЛУКОЙЛу и «Газпромбанк-Фрезия»	Enel — крупнейший акционер (56,43%) «Энел Россия», которую итальянская компания продаст за €137 млн. Если сделку одобрит ФАС, транзакция может завершиться уже к третьему кварталу	0.0625	2022-06-16	LKOH	4116.5	4261.5	3.5224098141625166	[0.37441222]	3.2475476944854984	7.2834706579831066
Economist сообщил о прекращении работы IBM в России	До этого компания приостановила в стране коммерческую активность и прекратила продажу программного обеспечения и сотрудничество с российскими оборонными предприятиями	-0.6923076923076923	2022-06-07	IBM	142.72	140	-1.9058295964125553	[-0.19362522]	-6.519128496986382	-0.06653104880000527
Citi и JPMorgan прекратят корреспондентские отношения с банками России	Исключение Citi и JPMorgan могут сделать только для Газпромбанка и структуры Московской биржи — Национального клирингового центра, пишет Frank Media	-0.5652173913043479	2022-07-29	JPM	116	114	-1.7241379310344827	[-0.5652174]	-4.874670140737448	-4.8746701909416394
Citi и JPMorgan закрывают корреспондентские счета российских банков		-0.6585365853658536	2022-07-29	JPM	116.5	114	-2.1459227467811157	[-0.65853658]	-6.082154325300208	-6.082154289790142
Cisco решила уйти из России и Белоруссии	Американский производитель сетевого оборудования Cisco принял решение свернуть бизнес в России и Белоруссии, сообщили Reurers в компании.	-0.631578947368421	2022-06-23	CSCO	43.81	41.1	-6.185802328235565	[-0.63157895]	-5.733341609305104	-5.733341658813349
CNBC узнал, что в Белом доме опасаются возвращения Трампа в Twitter	Чиновники из администрации Джо Байдена опасаются возврадщения Дональда Трампа и его сторонников в Twitter после покупки социальной сети Илоном Маском, рассказали собеседники CNBC. Сам Трамп ранее заявил, что делать это не намерен	-0.17948717948717952	2022-04-26	TWTR	49	44	-10.204081632653061	[-0.17948718]	0.11640522121107377	0.11640521503309875
CNBC узнал о планах Маска побыть гендиректором Twitter несколько месяцев	Возглавить компанию Маск может после завершения сделки по ее покупке, ожидается, что это произойдет до конца года. Сейчас пост гендиректора занимает Параг Агравал	0.4375	2022-05-05	TWTR	50	44	-12.0	[0.4375]	8.099781725917389	8.099781690638677
Broadcom сообщил о покупке производителя ПО VMware за $61 млрд	Один из крупнейших производителей микросхем и чипов Broadcom приобретет акции одного из лидирующих разработчиков программного обеспечения для виртуализации VMware	0.5172413793103448	2022-05-26	VMW	119.75	124.13	3.6576200417536495	[0.51724138]	9.13157861765865	9.131578614855307
Booking рассказал о влиянии спецоперации на Украине на динамику броней	В первом квартале этого года на фоне военной спецоперации на Украине у Booking.com общее число бронирований снизилось по сравнению с допандемийным 2019 годом на 9%, без учета России, Белоруссии и Украины — только на 6%	-0.05555555555555558	2022-05-07	BKNG	2062.11	2049.14	-0.6289674168691415	[-0.05555556]	1.7199925364421262	1.7199925036953734
Booking отчитался об уплате штрафа в ₽1,3 млрд по антимонопольному делу	Сервис обвиняли в навязывании паритета цен на бронирование, из-за которого отелям приходилось предлагать лучшую цену на номера именно на Booking. Компания пыталась оспорить решение, но проиграла в судах	-0.16129032258064518	2022-04-08	BKNG	2067.11	2041.14	-1.2563433973034828	[-0.16129032]	0.3518596434696937	0.3518596712490041
Boeing-777 «Аэрофлота» совершил аварийную посадку в Южно-Сахалинске	В аэропорту Южно-Сахалинска аварийно приземлился самолет Boeing-777 авиакомпании «Аэрофлот» из Москвы, сообщает агентство Sakhalin.info.	-0.8	2022-07-26	AFLT	28.88	27.76	-3.878116343490296	[-0.8]	-7.9125905778078485	-7.912590588253033
Bloomberg узнал, что переговоры по продаже Twitter Маску близки к финалу	На фоне сообщений о том, что Twitter близка к сделке с Маском, акции компании выросли на премаркете более чем на 5%	0.5428571428571429	2022-04-25	TWTR	49	49.8	1.632653061224484	[0.54285714]	9.463028429986348	9.463028434321537
Bloomberg узнал о разработке новых ноутбуков Apple	Компания Apple планирует начать выпуск ноутбуков нестандартных для компании размеров с собственными процессорами в попытке расширить свое присутствие на рынке, пишет Bloomberg со ссылкой на источники, знакомые с вопросом.	0.5	2022-06-10	AAPL	137.71	143.32	4.073778229612944	[0.10543683]	8.908487397822704	3.803119845952887
Bloomberg узнал о плане Apple сократить найм сотрудников	Apple намерена проявить осторожность и замедлить финансирование и найм сотрудников в некоторые отделы. Ранее в корпорации сообщали о сложностях в связи с коронавирусными ограничениям в Китае и остановками производства	-0.45945945945945943	2022-07-18	AAPL	151.65	148	-2.4068578964721437	[0.04917725]	-3.5062375114264555	3.0751607077723153
Bloomberg узнал о письме «Газпрома» клиентам в Европе об оплате газа	«Газпром» отправил своим клиентам в Европе письмо, в котором заверил, что оплата газа в рублях не будет считаться нарушением введенных против России санкций, сообщает Bloomberg.	0.06382978723404253	2022-05-07	GAZP	239.8	241.99	0.9132610508757287	[0.06382979]	3.2647541981430575	3.2647541932978994
